Category,ID,Latitude,Longitude,Date,MODIS_Tile,MCD15A2H_006_Line_Y_500m,MCD15A2H_006_Sample_X_500m,MCD15A2H_006_LaiStdDev_500m,MCD15A2H_006_Lai_500m,MCD15A2H_006_FparLai_QC,MCD15A2H_006_FparExtra_QC,MCD15A2H_006_FparLai_QC_bitmask,MCD15A2H_006_FparLai_QC_MODLAND,MCD15A2H_006_FparLai_QC_MODLAND_Description,MCD15A2H_006_FparLai_QC_Sensor,MCD15A2H_006_FparLai_QC_Sensor_Description,MCD15A2H_006_FparLai_QC_DeadDetector,MCD15A2H_006_FparLai_QC_DeadDetector_Description,MCD15A2H_006_FparLai_QC_CloudState,MCD15A2H_006_FparLai_QC_CloudState_Description,MCD15A2H_006_FparLai_QC_SCF_QC,MCD15A2H_006_FparLai_QC_SCF_QC_Description,MCD15A2H_006_FparExtra_QC_bitmask,MCD15A2H_006_FparExtra_QC_Cloud_Shadow,MCD15A2H_006_FparExtra_QC_Cloud_Shadow_Description,MCD15A2H_006_FparExtra_QC_SCF_Biome_Mask,MCD15A2H_006_FparExtra_QC_SCF_Biome_Mask_Description,MCD15A2H_006_FparExtra_QC_LandSea_Pass-Thru,MCD15A2H_006_FparExtra_QC_LandSea_Pass-Thru_Description,MCD15A2H_006_FparExtra_QC_Snow_Ice,MCD15A2H_006_FparExtra_QC_Snow_Ice_Description,MCD15A2H_006_FparExtra_QC_Aerosol,MCD15A2H_006_FparExtra_QC_Aerosol_Description,MCD15A2H_006_FparExtra_QC_Cirrus,MCD15A2H_006_FparExtra_QC_Cirrus_Description,MCD15A2H_006_FparExtra_QC_Internal_CloudMask,MCD15A2H_006_FparExtra_QC_Internal_CloudMask_Description
RMNP,D10,40.275903,-105.54596,2020-06-01,h09v04,2333.0,2273.0,0.2,0.7,10.0,48.0,0b00001010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)",0b00110000,0b0,No cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b0,No snow/ice detected,0b0,No or low atmospheric aerosol levels detected,0b1,Cirrus was detected,0b1,Clouds were detected
RMNP,D10,40.275903,-105.54596,2020-06-09,h09v04,2333.0,2273.0,0.3,1.3000001,0.0,64.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)",0b01000000,0b1,Cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b0,No snow/ice detected,0b0,No or low atmospheric aerosol levels detected,0b0,No cirrus detected,0b0,No clouds
RMNP,D10,40.275903,-105.54596,2020-06-17,h09v04,2333.0,2273.0,0.3,1.3000001,0.0,64.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)",0b01000000,0b1,Cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b0,No snow/ice detected,0b0,No or low atmospheric aerosol levels detected,0b0,No cirrus detected,0b0,No clouds
RMNP,D10,40.275903,-105.54596,2020-06-25,h09v04,2333.0,2273.0,0.4,1.7,0.0,48.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)",0b00110000,0b0,No cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b0,No snow/ice detected,0b0,No or low atmospheric aerosol levels detected,0b1,Cirrus was detected,0b1,Clouds were detected
RMNP,D10,40.275903,-105.54596,2020-07-03,h09v04,2333.0,2273.0,0.4,1.8000001,0.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)",0b00000000,0b0,No cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b0,No snow/ice detected,0b0,No or low atmospheric aerosol levels detected,0b0,No cirrus detected,0b0,No clouds
RMNP,D10,40.275903,-105.54596,2020-07-11,h09v04,2333.0,2273.0,0.6,1.8000001,0.0,64.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)",0b01000000,0b1,Cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b0,No snow/ice detected,0b0,No or low atmospheric aerosol levels detected,0b0,No cirrus detected,0b0,No clouds
RMNP,D10,40.275903,-105.54596,2020-07-19,h09v04,2333.0,2273.0,0.3,1.2,0.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)",0b00000000,0b0,No cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b0,No snow/ice detected,0b0,No or low atmospheric aerosol levels detected,0b0,No cirrus detected,0b0,No clouds
RMNP,D10,40.275903,-105.54596,2020-07-27,h09v04,2333.0,2273.0,0.1,1.5,0.0,8.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)",0b00001000,0b0,No cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b0,No snow/ice detected,0b1,Average or high aerosol levels detected,0b0,No cirrus detected,0b0,No clouds
RMNP,D10,40.275903,-105.54596,2020-08-04,h09v04,2333.0,2273.0,0.5,1.8000001,2.0,0.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)",0b00000000,0b0,No cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b0,No snow/ice detected,0b0,No or low atmospheric aerosol levels detected,0b0,No cirrus detected,0b0,No clouds
RMNP,D10,40.275903,-105.54596,2020-08-12,h09v04,2333.0,2273.0,0.5,1.7,2.0,0.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)",0b00000000,0b0,No cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b0,No snow/ice detected,0b0,No or low atmospheric aerosol levels detected,0b0,No cirrus detected,0b0,No clouds
RMNP,D10,40.275903,-105.54596,2020-08-20,h09v04,2333.0,2273.0,0.3,1.5,0.0,8.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)",0b00001000,0b0,No cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b0,No snow/ice detected,0b1,Average or high aerosol levels detected,0b0,No cirrus detected,0b0,No clouds
RMNP,D10,40.275903,-105.54596,2020-08-28,h09v04,2333.0,2273.0,0.4,1.5,0.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)",0b00000000,0b0,No cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b0,No snow/ice detected,0b0,No or low atmospheric aerosol levels detected,0b0,No cirrus detected,0b0,No clouds
RMNP,D10,40.275903,-105.54596,2020-09-05,h09v04,2333.0,2273.0,0.3,1.2,0.0,8.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)",0b00001000,0b0,No cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b0,No snow/ice detected,0b1,Average or high aerosol levels detected,0b0,No cirrus detected,0b0,No clouds
RMNP,D10,40.275903,-105.54596,2020-09-13,h09v04,2333.0,2273.0,0.4,1.3000001,0.0,8.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)",0b00001000,0b0,No cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b0,No snow/ice detected,0b1,Average or high aerosol levels detected,0b0,No cirrus detected,0b0,No clouds
RMNP,D10,40.275903,-105.54596,2020-09-21,h09v04,2333.0,2273.0,0.4,1.5,0.0,64.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)",0b01000000,0b1,Cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b0,No snow/ice detected,0b0,No or low atmospheric aerosol levels detected,0b0,No cirrus detected,0b0,No clouds
RMNP,D10,40.275903,-105.54596,2020-09-29,h09v04,2333.0,2273.0,0.4,1.3000001,0.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)",0b00000000,0b0,No cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b0,No snow/ice detected,0b0,No or low atmospheric aerosol levels detected,0b0,No cirrus detected,0b0,No clouds
RMNP,D10,40.275903,-105.54596,2020-10-07,h09v04,2333.0,2273.0,0.3,1.2,2.0,0.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)",0b00000000,0b0,No cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b0,No snow/ice detected,0b0,No or low atmospheric aerosol levels detected,0b0,No cirrus detected,0b0,No clouds
RMNP,D10,40.275903,-105.54596,2020-10-15,h09v04,2333.0,2273.0,0.2,0.9,18.0,72.0,0b00010010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,"Main (RT) method used, best result possible (no saturation)",0b01001000,0b1,Cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b0,No snow/ice detected,0b1,Average or high aerosol levels detected,0b0,No cirrus detected,0b0,No clouds
RMNP,D10,40.275903,-105.54596,2020-10-23,h09v04,2333.0,2273.0,0.1,0.5,2.0,0.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)",0b00000000,0b0,No cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b0,No snow/ice detected,0b0,No or low atmospheric aerosol levels detected,0b0,No cirrus detected,0b0,No clouds
RMNP,D10,40.275903,-105.54596,2020-10-31,h09v04,2333.0,2273.0,0.3,1.0,0.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)",0b00000000,0b0,No cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b0,No snow/ice detected,0b0,No or low atmospheric aerosol levels detected,0b0,No cirrus detected,0b0,No clouds
RMNP,D10,40.275903,-105.54596,2020-11-08,h09v04,2333.0,2273.0,0.3,1.0,0.0,8.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)",0b00001000,0b0,No cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b0,No snow/ice detected,0b1,Average or high aerosol levels detected,0b0,No cirrus detected,0b0,No clouds
RMNP,D10,40.275903,-105.54596,2020-11-16,h09v04,2333.0,2273.0,0.3,1.2,0.0,8.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)",0b00001000,0b0,No cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b0,No snow/ice detected,0b1,Average or high aerosol levels detected,0b0,No cirrus detected,0b0,No clouds
RMNP,D10,40.275903,-105.54596,2020-11-24,h09v04,2333.0,2273.0,0.0,0.3,2.0,68.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)",0b01000100,0b1,Cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b1,Snow/ice detected,0b0,No or low atmospheric aerosol levels detected,0b0,No cirrus detected,0b0,No clouds
RMNP,D10,40.275903,-105.54596,2020-12-02,h09v04,2333.0,2273.0,0.2,0.8,0.0,48.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)",0b00110000,0b0,No cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b0,No snow/ice detected,0b0,No or low atmospheric aerosol levels detected,0b1,Cirrus was detected,0b1,Clouds were detected
RMNP,D10,40.275903,-105.54596,2020-12-10,h09v04,2333.0,2273.0,248.0,0.5,105.0,32.0,0b01101001,0b1,Other Quality (back-up algorithm or fill values),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,"Main (RT) method failed due to problems other than geometry, empirical algorithm used",0b00100000,0b0,No cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b0,No snow/ice detected,0b0,No or low atmospheric aerosol levels detected,0b0,No cirrus detected,0b1,Clouds were detected
RMNP,D10,40.275903,-105.54596,2020-12-18,h09v04,2333.0,2273.0,0.3,0.9,0.0,8.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)",0b00001000,0b0,No cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b0,No snow/ice detected,0b1,Average or high aerosol levels detected,0b0,No cirrus detected,0b0,No clouds
RMNP,D10,40.275903,-105.54596,2020-12-26,h09v04,2333.0,2273.0,0.2,0.6,0.0,32.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)",0b00100000,0b0,No cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b0,No snow/ice detected,0b0,No or low atmospheric aerosol levels detected,0b0,No cirrus detected,0b1,Clouds were detected
RMNP,D10,40.275903,-105.54596,2021-01-01,h09v04,2333.0,2273.0,0.2,0.6,2.0,72.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)",0b01001000,0b1,Cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b0,No snow/ice detected,0b1,Average or high aerosol levels detected,0b0,No cirrus detected,0b0,No clouds
RMNP,D10,40.275903,-105.54596,2021-01-09,h09v04,2333.0,2273.0,0.2,0.7,18.0,72.0,0b00010010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,"Main (RT) method used, best result possible (no saturation)",0b01001000,0b1,Cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b0,No snow/ice detected,0b1,Average or high aerosol levels detected,0b0,No cirrus detected,0b0,No clouds
RMNP,D10,40.275903,-105.54596,2021-01-17,h09v04,2333.0,2273.0,0.1,0.5,16.0,32.0,0b00010000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,"Main (RT) method used, best result possible (no saturation)",0b00100000,0b0,No cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b0,No snow/ice detected,0b0,No or low atmospheric aerosol levels detected,0b0,No cirrus detected,0b1,Clouds were detected
RMNP,D10,40.275903,-105.54596,2021-01-25,h09v04,2333.0,2273.0,0.2,0.8,2.0,8.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)",0b00001000,0b0,No cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b0,No snow/ice detected,0b1,Average or high aerosol levels detected,0b0,No cirrus detected,0b0,No clouds
RMNP,D10,40.275903,-105.54596,2021-02-02,h09v04,2333.0,2273.0,0.2,0.9,2.0,8.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)",0b00001000,0b0,No cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b0,No snow/ice detected,0b1,Average or high aerosol levels detected,0b0,No cirrus detected,0b0,No clouds
RMNP,D10,40.275903,-105.54596,2021-02-10,h09v04,2333.0,2273.0,248.0,0.3,105.0,32.0,0b01101001,0b1,Other Quality (back-up algorithm or fill values),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,"Main (RT) method failed due to problems other than geometry, empirical algorithm used",0b00100000,0b0,No cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b0,No snow/ice detected,0b0,No or low atmospheric aerosol levels detected,0b0,No cirrus detected,0b1,Clouds were detected
RMNP,D10,40.275903,-105.54596,2021-02-18,h09v04,2333.0,2273.0,0.0,0.1,10.0,32.0,0b00001010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)",0b00100000,0b0,No cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b0,No snow/ice detected,0b0,No or low atmospheric aerosol levels detected,0b0,No cirrus detected,0b1,Clouds were detected
RMNP,D10,40.275903,-105.54596,2021-02-26,h09v04,2333.0,2273.0,248.0,0.4,97.0,36.0,0b01100001,0b1,Other Quality (back-up algorithm or fill values),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,"Main (RT) method failed due to problems other than geometry, empirical algorithm used",0b00100100,0b0,No cloud shadow detected,0b0,"Biome outside interval <1,4>",0b00,"0 LAND AggrQC (3,5) values {001}",0b1,Snow/ice detected,0b0,No or low atmospheric aerosol levels detected,0b0,No cirrus detected,0b1,Clouds were detected
